actor_id	first_name	last_name	film_info
187	Renee	Ball	Action: Antitrust Tomatoes, Hills Neighbors, Patriot Roman, Children: Cabin Flash, Comancheros Enemy, Ghost Groundhog, Scarface Bang, Classics: Extraordinary Conquerer, Magnificent Chitty, Comedy: Cat Coneheads, Tramp Others, Documentary: Hunter Alter, Drama: Bright Encounters, Greedy Roots, Unfaithful Kill, Family: King Evolution, Natural Stock, Foreign: Hotel Happiness, Games: Wind Phantom, Horror: Desert Poseidon, Music: Alone Trip, Balloon Homeward, Birdcage Casper, New: Angels Life, Loverboy Attacks, Mask Peach, Sci-Fi: Bingo Talented, None Spiking, Sports: Jade Bunch, Perdition Fargo, Sense Greek, Travel: Desperate Trainspotting, Trouble Date
188	Rock	Dukakis	Action: Caddyshack Jedi, Animation: Desire Alien, Storm Happiness, Classics: Alice Fantasia, Snatchers Montezuma, Comedy: Lonely Elephant, Searchers Wait, Documentary: Academy Dinosaur, Dancing Fever, Heavyweights Beast, United Pilot, Drama: Chitty Lock, Hanging Deep, Paths Control, Foreign: Fiction Christmas, Maude Mod, Scissorhands Slums, Horror: Lady Stage, Monterey Labyrinth, Music: Balloon Homeward, New: Eve Resurrection, Sci-Fi: Frisco Forrest, Sports: Aladdin Calendar, Bubble Grosse, Flatliners Killer, Lesson Cleopatra, Mummy Creatures, Seabiscuit Punk, Travel: Worker Tarzan, Working Microcosmos
189	Cuba	Birch	Action: Rugrats Shakespeare, Animation: Sons Interview, Children: Language Cowboy, Stranger Strangers, Tootsie Pilot, Classics: Dynamite Tarzan, League Hellfighters, Magnificent Chitty, Towers Hurricane, Documentary: Road Roxanne, Ship Wonderland, Drama: Edge Kissing, Tenenbaums Command, Family: Atlantis Cause, Blood Argonauts, Finding Anaconda, Foreign: Lost Bird, Games: Mars Roman, Horror: Commandments Express, Music: Greatest North, New: Jungle Closer, Sports: Liberty Magnificent, Northwest Polish, Victory Academy
190	Audrey	Bailey	Action: Ark Ridgemont, Drifter Commandments, Magnolia Forrester, Sky Miracle, Animation: Potter Connecticut, Children: Warlock Werewolf, Classics: Tadpole Park, Documentary: Bed Highball, Quills Bull, Drama: Confessions Maguire, Family: Pilot Hoosiers, Pittsburgh Hunchback, President Bang, Foreign: Newton Labyrinth, Purple Movie, Games: Fever Empire, Music: Banger Pinocchio, Elf Murder, Heavenly Gun, Home Pity, Masked Bubble, New: Sleepy Japanese, Sci-Fi: Disturbing Scarface, Graffiti Love, Sports: Mummy Creatures, Travel: Boondock Ballroom, Italian African
191	Gregory	Gooding	Animation: Insects Stone, Potluck Mixed, Storm Happiness, Children: Sister Freddy, Wrong Behavior, Comedy: Heaven Freedom, Operation Operation, Submarine Bed, Documentary: Deep Crusade, Madison Trap, Spoilers Hellfighters, Drama: Seattle Expecations, Spice Sorority, Wardrobe Phantom, West Lion, Foreign: Alley Evolution, Cowboy Doom, Whale Bikini, Games: Moonshine Cabin, Horror: Spirit Flintstones, Music: Greatest North, Song Hedwig, New: Maiden Home, Sci-Fi: Armageddon Lost, Express Lonely, Sports: Exorcist Sting, Holes Brannigan, Peak Forever, Travel: Boiled Dares, Trouble Date
192	John	Suvari	Animation: Ishtar Rocketeer, Luke Mummy, Children: Daughter Madigan, Jersey Sassy, Classics: Color Philadelphia, Million Ace, Comedy: Pinocchio Simon, Documentary: Newsies Story, Quills Bull, Drama: Conquerer Nuts, Necklace Outbreak, Family: Pittsburgh Hunchback, Foreign: Alley Evolution, Pet Haunting, Games: Candles Grapes, Name Detective, Roxanne Rebel, Horror: Japanese Run, Music: Home Pity, Monster Spartacus, Song Hedwig, New: Cleopatra Devil, Interview Liaisons, Pianist Outfield, Sci-Fi: Beverly Outlaw, Goldmine Tycoon, Raging Airplane, Sports: Gleaming Jawbreaker, Satisfaction Confidential
193	Burt	Temple	Animation: Wait Cider, Classics: Gilmore Boiled, Spiking Element, Comedy: Caper Motions, Documentary: Coast Rainbow, Heavyweights Beast, Spoilers Hellfighters, Wars Pluto, Drama: Racer Egg, Family: Blanket Beverly, Foreign: Grapes Fury, Pollock Deliverance, Games: Chicago North, Gathering Calendar, Sleuth Orient, Music: Insider Arizona, New: Butterfly Chocolat, Varsity Trip, Sci-Fi: Attacks Hate, Sports: Evolution Alter, Roses Treasure, Straight Hours, Travel: Bucket Brotherhood
194	Meryl	Allen	Action: Berets Agent, Children: Shepherd Midsummer, Comedy: Velvet Terminator, Drama: Bright Encounters, Family: Killer Innocent, Foreign: Jet Neighbors, Lose Inch, Rocketeer Mother, Games: Dawn Pond, Dirty Ace, Gathering Calendar, Horror: Alabama Devil, High Encino, Music: Boogie Amelie, Clue Grail, New: Clyde Theory, Sports: Artist Coldblooded, Chance Resurrection, Records Zorro, Victory Academy, Travel: Born Spinal, Sweet Brotherhood
195	Jayne	Silverstone	Action: Celebrity Horn, Side Ark, Suspects Quills, Animation: Oz Liaisons, Children: Hall Cassidy, Classics: Wasteland Divine, Documentary: Cause Date, Drama: Harry Idaho, Queen Luke, Family: Gladiator Westward, Louisiana Harry, Foreign: Rocketeer Mother, School Jacket, Games: Chicago North, Mars Roman, Seven Swarm, Horror: Karate Moon, Paris Weekend, Texas Watch, Music: Monster Spartacus, Personal Ladybugs, New: Chinatown Gladiator, Pianist Outfield, Sci-Fi: Eyes Driving, License Weekend, Sports: Gleaming Jawbreaker, Smoochy Control
196	Bela	Walken	Action: Fantasy Troopers, Animation: Luke Mummy, Nash Chocolat, Children: Hollywood Anonymous, Legally Secretary, Splendor Patton, Classics: Jerk Paycheck, Snatchers Montezuma, Comedy: Element Freddy, Flintstones Happiness, Lion Uncut, Stage World, Tramp Others, Vertigo Northwest, Documentary: Clerks Angels, Midsummer Groundhog, Mighty Luck, Mod Secretary, Drama: Beethoven Exorcist, Jacket Frisco, Family: Siege Madre, Foreign: Trap Guys, Games: Mars Roman, Pizza Jumanji, Tycoon Gathering, Horror: Carrie Bunch, Music: Enemy Odds, New: Oklahoma Jumanji, Sci-Fi: Whisperer Giant, Travel: Comforts Rush
197	Reese	West	Action: Antitrust Tomatoes, Animation: Doors President, Turn Star, Children: Gorgeous Bingo, Classics: Dracula Crystal, Malkovich Pet, Snatchers Montezuma, Volume House, Comedy: Life Twisted, Documentary: Cause Date, Coast Rainbow, Drama: Hobbit Alien, Saints Bride, Witches Panic, Family: Bedazzled Married, Chocolat Harry, Remember Diary, Foreign: Agent Truman, Lose Inch, School Jacket, Games: Creatures Shakespeare, Rouge Squad, Horror: Drums Dynamite, Yentl Idaho, Music: Runner Madigan, New: Godfather Diary, Wild Apollo, Sci-Fi: Goodfellas Salute, Weekend Personal, Sports: Mosquito Armageddon, Northwest Polish, Poseidon Forever, Travel: Casablanca Super
198	Mary	Keitel	Action: Fantasy Troopers, Forrest Sons, Handicap Boondock, Animation: Intentions Empire, Luke Mummy, Theory Mermaid, Titanic Boondock, Children: Idols Snatchers, Model Fish, Classics: Jeopardy Encino, Lovely Jingle, Steel Santa, Comedy: Mallrats United, Memento Zoolander, Submarine Bed, Sweden Shining, Documentary: Academy Dinosaur, Wagon Jaws, Drama: Craft Outfield, Greedy Roots, Saints Bride, Family: Dumbo Lust, Feud Frogmen, King Evolution, Foreign: Fiction Christmas, Madness Attacks, Games: Dwarfs Alter, Haunting Pianist, Moonwalker Fool, Music: Youth Kick, New: Butterfly Chocolat, Sleepy Japanese, Sci-Fi: Soldiers Evolution, Unforgiven Zoolander, Sports: Mermaid Insects, Northwest Polish, Roses Treasure, Sierra Divide, Travel: Cassidy Wyoming, Games Bowfinger
199	Julia	Fawcett	Action: Berets Agent, Animation: Luke Mummy, Theory Mermaid, Wait Cider, Classics: Hope Tootsie, Comedy: Closer Bang, Mulan Moon, Family: Chisum Behavior, Foreign: Opus Ice, Pollock Deliverance, New: Day Unfaithful, Ridgemont Submarine, Travel: Boiled Dares, Shanghai Tycoon, Shawshank Bubble
200	Thora	Temple	Animation: Carol Texas, Children: Christmas Moonshine, Wrong Behavior, Classics: Candidate Perdition, Galaxy Sweethearts, Lover Truman, Documentary: Madison Trap, Virginian Pluto, Drama: Wardrobe Phantom, Family: African Egg, Blanket Beverly, Hocus Frida, Music: Insider Arizona, Telegraph Voyage, New: Interview Liaisons, Loverboy Attacks, Sci-Fi: Badman Dawn, Random Go, Trojan Tomorrow, Sports: Jade Bunch
